1191735,16870,711175,Carols Cuisine,0,Loved this recipe as did my guests. I did not have rice vinegar on hand so used white wine instead and it still turned out great!,2011-02-12T14:13:27Z,2011-02-12T14:13:27Z
1191736,221921,1378564,jodyhemmingson,4,"made this for a shower and it was gone fast.  i used a 9x13 pan and am very glad i did bc when it baked up it rose an inch or 2 above the pan and made me worried, but once i took it out of the oven, it deflated a bit and was perfect.",2011-02-12T15:24:30Z,2011-02-12T15:24:30Z
1191737,14577,1826259,Its All Good ,0,"I'm a chef!  Or at least I feel like a professional chef after making this delicious recipe.  One hundred percent satisfying and very simple to put together.  Also, very filling.  Loved it!",2011-02-12T15:32:56Z,2011-02-12T15:32:56Z
1191738,410908,1825758,missy1273,0,Thank you so much for posting this recipe!,2011-02-12T16:16:23Z,2011-02-12T16:16:23Z
1191739,391031,1698793,Squisha,5,"This is the best recipe I have gotten off of Zaar!  My family actually got into an argument over who was taking leftovers.  I used cream of chiken and southern style hash browns, and I will try it with different styles of potatoes and soups.  Thank you so much for sharing this recipe.",2011-02-14T09:24:19Z,2011-02-14T09:24:19Z
1191740,224438,514826,Barefootandpregnant,4,We enjoyed this very much. Next time I will make more sauce though. I also used light mayo.,2011-02-14T09:28:45Z,2011-02-14T09:28:45Z
1191741,200947,974445,tomerin,5,"For this recipe I used light brown sugar instead of the dark & walnuts for the pecans.  This has to be the BEST cookie I've ever eaten, not kidding.  The falimy LOVED these.  Can't wait to make more.  It's a keeper for sure!!!",2008-12-16T18:42:56Z,2008-12-16T18:42:56Z
1191742,200947,93911,SashasMommy,4,This was a fussy cookie for me.  They flattened out and I had to scrape them off the pan. But they taste really good.,2007-12-25T16:46:11Z,2007-12-25T16:46:11Z
1191743,282040,1825556,naisula,0,"I was really excited to try this recipe, being dairy-free and with rave reviews.  My son has a milk and egg allergy, and although I've used other frosting recipes satisfactorily, I thought I'd look for a new one.<br/><br/>I bought what I needed, and am really disappointed to find that Coffee-Mate ""non-dairy"" creamer is NOT TRULY DAIRY-FREE, since it contains sodium caseinate.  That's a deal breaker for all people allergic to milk.  Apparently gov't regulations allow it to be technically labelled dairy-free despite the ingredients.  So for those (few, perhaps) allergic to milk, just a word of caution.  There are some powdered soy creamers out there, but I haven't seen any nor have the time now to shop.  I'd love to try this recipe sometime in the future, but I'll have to stick with my previous ones instead.",2011-02-11T20:08:25Z,2011-02-11T20:08:25Z
1191745,17246,1825590,dandeerepcomcast.net,4,"I used a digital meat probe loosely wrapped around my candy thermometer; and that really helped. I am not sure whether it made a difference or not. . . but I used clear Harris Teeter light corn syrup. because I wanted my candies to be as pale as possible.  I feel that the coconut dough was too wet and needed more coconut, about 16 ounces would probably have been perfect; as I noted in the store that the HT clear was runnier than the Caro.  I also added 1/2 t vanilla and 1/2 t coconut extract.  It is moist and delicious.  This dough was extremely sticky to work with.  I recommend wearing plastic gloves or putting it in a cookie press to fill your molds.  I also think that the dough would have a better texture if the coconut were processed in the food processor.  This is my picture here with the pink chocolates . . . what you cannot see is that the coconut dough weeps through the chocolate at the bottom because it is too wet, but they are fantastic, and I can't recommend white chocolate enough for these!  This is only my first attempt at trying this.   To get it into bars, I had to press out the dough between two silicone pads, freeze, and chop into squares, it was hard to do, but I couldn't work with it room temp except as balls.  Using a mold would have been alot easier; if I do it again, that's what I'll try.",2011-02-12T12:11:56Z,2011-02-12T12:11:56Z
1191746,271556,1826140,Desertstorm,0,Awsome....but some were quite funny looking.  Is there any way to drop them so that they stay in a nicely formed little blob?  Some of mine have arms and legs.  LOL.  But they taste wonderful. I will certainly put this recipe among my favorites.  Thanks!,2011-02-12T14:04:45Z,2011-02-12T14:04:45Z
1191748,15072,1826325,jamesharis01,0,good,2011-02-12T16:41:03Z,2011-02-12T16:41:03Z
1191749,169881,1826343,tperez77,4,"This was the first albondigas I ever made, but I have eaten plenty.  This one I must say came out very good.  I added some homemade chorizo to the meatballs for a little added flavor.",2011-02-12T16:48:38Z,2011-02-12T16:48:38Z
1191750,246229,891753,ladycobra3,0,"We tried this last night.  Maybe I expected to much because of all the high reviews but this was lacking in flavor and did not taste anything like bar-b-que chicken.  It reminded me of chicken cooked in russian french dressing.  I like a thick sauce on my chicken and this was far from thick.  Sorry, I really wanted to like this.",2011-02-12T18:09:01Z,2011-02-12T18:09:01Z
1191751,23821,1825913,msgail06,5,"I forgot to give you the stars before,,, 5 stars!",2011-02-12T18:32:59Z,2011-02-12T18:32:59Z
1191752,206967,92816,LuuvBunny,0,"What a fantastic recipe.I just bought Paula Deen's magazine with this recipe in it.This would be a great dessert when you're having guests over,as it makes alot.This recipe calls for unsalted butter but the original calls for regular butter(salted).I used margarine.I didn't use foil in the pan just sprayed it with cooking spray and they came out perfectly.This is an amazing dessert!<br/>Update Feb 12 2011....I have also used a blueberry layer to replace the apple layer...soooo good!",2011-02-12T16:38:47Z,2011-02-12T16:38:47Z
1191753,434789,1826422,JanetLikesPie,3,"Corrections: Cake has 12 tablespoons of unsalted butter which is the last thing added to the batter. Butter needs to be waxy consistency.<br/>And the Butter Cream frosting is missing an ingredient, unsalted BUTTER, one whole pound.<br/>Creme of Coconut 3/4 cup goes in the batter. 1/4 cup goes in the frosting.<br/>Frosting also gets Vanilla & Coconut extract 1 teaspoon each.<br/><br/>I made this for a birthday cake and it turned out beautifully. However, I took this cake in my car and the weather was cold. The cake frosting has so much butter in it, it is very temperature sensitive. Too cold and the butter sets hard and I can imagine that in warm weather the cake would just melt.  Too much butter for me! <br/>The cake part was a little skimpy. It either didn't rise enough or the recipe needs to be increased a bit. It was a little skimpy for splitting into 4 layers and barely made it. Consistency and taste was excellent.<br/>The coconut was toasted. I think that I may prefer my coconut soft, tender, untoasted.<br/>I had about 1/3 cup of Creme of Coconut left over. What do you do with that?<br/>Taste balance was good. I would just like more loft and more moist and tender. Less butter.",2011-02-12T18:03:04Z,2011-02-12T18:03:04Z
1191754,217813,1826515,BettySchlueter,0,I just made this soup using just what I had already and it was perfect. Fresh lime and lemon from our trees made the recipe perfect. Thank you!,2011-02-12T18:51:16Z,2011-02-12T18:51:16Z
1191755,219889,831612,grill master J,0,No more taco seasonings from an envelope in my house. I used Rotel tomatos and it turned out great!,2011-02-12T18:51:21Z,2011-02-12T18:51:21Z
1191756,53914,900407,Pookie B,5,"First made this back in November, so sorry it took so long to write this review.  This is one of my and my husband's favorite way to have fish now, it is so incredibly good!  I used Tony Chachere's Creole seasoning and it was amazing.  I don't think it would matter what kind of seasoning salt you use, it's going to be good regardless.  We always have with sauteed spinach and angel hair pasta on the side.  Thanks so much for such a wonderful recipe!",2011-02-12T18:53:06Z,2011-02-12T18:53:06Z
1191757,141983,1826117,joey fraime,5,Really great flavor!! makes Olive Garden look like a no name restaurant!,2011-02-12T19:10:02Z,2011-02-12T19:10:02Z
1191758,261650,1124169,k8miley,5,I really loved this recipe.  I made my own sauce and used ricotta instead of sour cream and it was delicious.  It is definitely one I will make again and even pass along to friends.,2011-02-12T19:21:20Z,2011-02-12T19:21:20Z
1191759,98156,285180,BHPat,4,I made this using half orange sweet potatoes and half blue swede potatoes which gave a spectacular colour combination.  I also baked the potatoes whole in the oven before cooling and slicing them and used English rather than Dijon mustard.  An instant hit!,2011-02-12T19:44:29Z,2011-02-12T19:44:29Z
1191760,28025,1592293,vani0224,5,"Wow! Absolutely easy, inexpensive, and DELICIOUS!!! I'm in school and dread cooking but this was so easy and actually turned out well that I enjoyed making it! Thank you for this recipe! :)",2011-02-12T20:18:56Z,2011-02-12T20:18:56Z
1191761,29935,1826290,cdmac,5,I am allergic to eggs big time and I have to watch my milk intake. This recipe was excellent! It is so hard to find a cake without eggs!,2011-02-12T16:28:30Z,2011-02-12T16:28:30Z
1191762,87967,1811006,lizfar76_12160944,5,"Just made these for my hubby for Valentine's day, and I must have eaten half of them already!  So easy, and I like everyone's suggestions and additions to the original recipe.  I will be making these again and again.  Can't wait to try all of the different variations.",2011-02-12T19:14:29Z,2011-02-12T19:14:29Z
1191763,203334,1695016,dshrome_12677968,5,"Very Good...Not a fan of Pillsbury or Boboli crusts, luckily most grocery stores carry pizza doughs in the deli department or dairy section, or you can use frozen bread dough.  So much better.. Anyhow, this was tasty, added a bit more garlic, a bit of dried  basil, some red pepper  flakes, and have even used chopped broccoli, I also sprinkle on  Parmesan/Romano cheese.  I bake, and cut into bite sized pieces for parties.",2011-02-12T19:43:02Z,2011-02-12T19:43:02Z
1191764,10045,1815227,jillcasey84,5,"This is the first time I have ever made a fruit filling from scratch.  I LOVED it!!! It was sooo yummy!!! This recipe is proof that with just a few simple ingredients, you can create something absolutely delicious :~)",2011-02-12T20:48:33Z,2011-02-12T20:48:33Z
1191767,138950,1826641,daffholter,5,"My husband and I LOVED this salad!  I cut the recipe in half since I was only making for the two of us.  I added about 1/3 cup of shredded carrots and left out the celery.   I used regular mustard, added more pepper, and used olive oil in place of the vegetable oil.  We thought it was very flavorful and not bland at all.  Will definitely be a recipe we will make again and share with friends and family.",2011-02-12T21:24:15Z,2011-02-12T21:24:15Z
1191768,358975,1398753,sissakaye,0,"I just love this bread.  Ido not hace the tubes, and had to extend cooking time to get the center to fully cook in my ANCIENT oven but the bread TASTES GREAT.  My husband ate it up and he is not a 'fruit loving' guy either.  I am going to try doing muffins tonight and maybe even a bundt rendition. Mmmmmmmmm   I can taste it now!",2011-02-12T21:33:06Z,2011-02-12T21:33:06Z
1191769,161374,1826662,blackhawx,5,This recipe is wonderful and yes it is good to wait to add the cream!  The mango's and cream make the difference. But its also just as important to have quality rum.  I wish I had riped mango's to cook with but the sauce ends up processing pretty well when you let it cook covered for 20 minutes.  I substantiated rice for delicious barley beans cooked in chicken broth and oil.  Perfect!,2011-02-12T21:36:23Z,2011-02-12T21:36:23Z
1191770,328478,711175,Carols Cuisine,0,"This recipe was delicious and a big hit with my party guests. I did advance prep by cooking cooking the onions, carrots and herbs and just leaving the pot on the stove. I then prepped the rest of the ingredients. When it was ""go"" time, I put in the stock and completed the cooking. This kept well in a chaffing dish.",2011-02-12T14:18:45Z,2011-02-12T14:18:45Z
1191771,77397,1378564,jodyhemmingson,5,"very easy to make and bakes up great, i made it for a baby shower and everyone loved it!  i spread some cream cheese frosting on it, made from the cinnabon copy cat recipe.",2011-02-12T15:22:01Z,2011-02-12T15:22:01Z
1191772,19282,1826312,paperkite,5,"Good recipe overall, I think the better the chocolate you use the better the results. I have made two batches, the second I used my kitchen-aid and got a more consistent texture than the hand mixed batch. Also, I put a little extra baking powder (1/2 t.) the second time around and liked the results, slightly fuller brownies. I used soy milk instead of the water and also added 2 teaspoons of instant coffee and added a bit more cocoa, I think it really made the flavor pop. I think this is a very solid recipe.",2011-02-12T16:16:03Z,2011-02-12T16:16:03Z
1191773,15072,38637,Jeanie Barnes,5,"OMG...I will never ever again make a boxed brownie mix.  This recipe is so simple and yet so chocolatey!  I omitted the nuts because my husband doesn't like them, but I'm going to make a batch for my girlfriends at work for Monday and add them.  These are the best!",2011-02-12T16:19:44Z,2011-02-12T16:19:44Z
1191774,445229,593927,UmmBinat,5,I always had trouble with watching it as well. The instant I'd go away after watching it would come to a roaring boil. LOL.,2011-02-14T10:01:37Z,2011-02-14T10:01:37Z
1191775,179867,1826678,randikiefer,4,Very good but I will add a little more sugar next time.  Thanks for this great recipe to use as a base!,2011-02-12T21:41:25Z,2011-02-12T21:41:25Z
1191776,14367,1826706,BbyBluThghHghs,2,"Made this for my husband for Valentine's Day weekend.  Unfortunately my pie wasn't so silky after having been refrigerated.  I was looking for more of a mousse consistency and got a pretty hard, solid filling that I wasn't too thrilled about (the filling was beat until fluffy, as directed).  While it still tasted good it wasn't what I was hoping for.  I did swap the pie crust from a dough crust to a cookie crust and there were no complaints on that :).  Good luck with the recipe!",2011-02-12T22:24:08Z,2011-02-12T22:24:08Z
1191777,134627,161652,Diamondlil,0,I really enjoyed this soup. I substituted evaporated fat free milk for the half and half with good results. The soup still had a rich taste with less fat. I will make this again. Thanks for sharing.,2011-02-12T22:47:28Z,2011-02-12T22:47:28Z
1191778,216520,1826719,mary.howard_11783531,5,These are incredible. easy to make and fall in love with. I would highly recommend for any occassion!,2011-02-12T22:51:56Z,2011-02-12T22:51:56Z
1191779,428476,1826724,nancifer74,5,I used Sutter Home Sweet Red Wine and it turned out wonderful!!!!!!!!!!! As good if not better than Carrabbas!!!,2011-02-12T22:52:47Z,2011-02-12T22:52:47Z
1191780,239714,37721,Tugar357,0,Good stuff. Easy to make. The first dog treat that wasn't overly sticky and hard to work. Even the finicky eater came back for seconds.,2011-02-12T22:56:49Z,2011-02-12T22:56:49Z
1191781,344396,1810500,Veggieluver,1,DON'T USE THAT MUCH YEAST. we prepared it as the recipe instructed and it tasted horrible. you could smell and taste the yeast.,2011-02-12T23:50:04Z,2011-02-12T23:50:04Z
1191784,31901,1716784,Recipes4Life,1,This did ont taste like a peach cobbler. The crust was a strange texture that was cake like but a little gritty. And the juices from the butter just ran and never really thickened.,2011-02-13T00:29:11Z,2011-02-13T00:29:11Z
1191785,43509,767036,thefamilyof11,5,"Everyone keeps saying wish they were healthier,they are not bad. They only have 60 fat calories which is goodMost recipes would be all fat. Just the calories are a little high.But make it and fruit your breakfast.",2011-02-13T00:44:33Z,2011-02-13T00:44:33Z
1191786,24676,1826792,JuliaKatz,0,"the only way to make this recipe work was to double the dry ingredients. when i doubled the dry ingredients, the muffins came out fully formed and easy to take out of the pan and really delicious",2011-02-13T00:51:04Z,2011-02-13T00:51:04Z
1191787,2496,1321517,shefzin,0,FINALLY...after various recipes....I have been able to make the perfect chocolate cake...thanks to this recipe.. its simple and easy to prepare and soooooooo very moist......thank you Marg...this is something im going to use henceforth for all my cake recipes....just wondering now if i can manage an eggless cake like this!!!!,2011-02-13T01:17:44Z,2011-02-13T01:17:44Z
1191789,413145,1823909,Experimental_Cook,4,"Very good and relatively easy.  Either I'm very slow at prep, or the time estimate is off - took me about an hour to prep (not the 15 mins stated).  I used flour as a thickener rather than minute tapioca, and it worked fine.  I also made a 1/2 recipe and  and it made about 5 servings.  I will be making this again, and probably will do the prep for 3-5 crock pots full, and put them in the freezer so I can quickly throw it in the crock pot without the added prep time before work in the morning (or the night before).",2011-02-12T21:52:18Z,2011-02-12T21:52:18Z
1191790,135577,1826782,polky1964,5,"These are Awesome! I made them just as the recipe said, and they are wonderful. Very fudgy and chewy. I will for sure use this as my own brownie recipe!",2011-02-13T00:28:14Z,2011-02-13T00:28:14Z
1191791,88546,1825716,kellibaggins,5,"Yummy!!  I really enjoyed it & it's quite easy to mix.  The orange blossom water can be a challenge to find in Sonoma / Napa area without going into San Raphael, but Whole Spice at Oxbow Market came through for me.  I made one very small adjustment; instead of 1/4 cup sugar, I used 1/2 tbl spoon of Raspberry Sugar and the rest refined sugar.  <br/><br/>Only one hesitation when recommending this beverage...  if the intened audience is not a real fan of pomegranate, this drink will not convert them.  Save this tasty creation for those who appreciate such a special fruit!",2011-02-13T02:14:54Z,2011-02-13T02:14:54Z
1191792,22763,1826821,Lisa_7569,5,"My husband, kids and I have been making this recipe for over two years now.  It takes a lot of time but is definately worth every minute.  I have had tons of comments on how vinegary the house smells (some think not in a good way) when they walk in and I always tell them, just wait....you will like it.  You have to get the whole ""picture"", yes the sauce smells vinegary but once you marry it with the pork and the homemade coleslaw it's magic and amazing, my mouth waters just thinking about it.  The only suggestion that I have is to maybe cut the cayenne pepper in half as it is every part of this recipe, the rub, the mop sauce, bbq sauce and even the coleslaw have cayenne in it or at least seems as if it does.  I think this recipe is probably our favourite recipe that we make, that says alot as there are a few favourites that we make often.  Mmmmmmmm!!",2011-02-13T02:44:24Z,2011-02-13T02:44:24Z
1191793,118545,1826866,scotishpielette,5,Loved it.... I had forgotten how delicious and easy this was!,2011-02-13T06:43:36Z,2011-02-13T06:43:36Z
1191794,395820,1602212,wrat7110,2,This is very yummy but not as a side dish!,2011-02-13T06:44:56Z,2011-02-13T06:44:56Z
1191795,151779,1408828,Mary O.,0,I LOVE this recipe!  I use brown rice and subbed cottage cheese for the sour cream to add some protein to this meatless dish.  It freezes well so I make a big batch and take it for lunches at work.,2011-02-13T08:12:40Z,2011-02-13T08:12:40Z
1191796,266780,97402,Cydney12,4,"Great recipe, but I had to give it only 4 stars only because it was sooo spicy!  QIck, easy and usually have these ingredients on hand so a winner for me.",2011-02-14T10:05:59Z,2011-02-14T10:05:59Z
1191797,25551,704166,VelcrowMistress,0,"This is actually a 2nd review of this recipe I'm making, because I've made a few changes to fit my current ""starving student"" life-style.  First of all, this is a really cheap recipe to begin with, and that I love!  But, the recent Taco Bell 35% beef scandal gave me an idea; if they can use 35% beef, why can't I?  <br/><br/>So, I use 1/3 lb of beef, and 2 cups of TVP (textured vegetable protein or vegetarian beef replacement - I find it in the bulk section of WinCo stores) and cook it with the 2 packs ramon seasoning (I use oriental) and about 1 cup of water to hydrate the TVP... when the beef is cooked I add the veggies.  I generally cook 3 packages of ramon for the dish, so the 3rd seasoning packet will usually go in with the noodles while cooking.  All in all, this recipe costs me about $1.50 to feed 2 people.",2011-02-12T16:29:08Z,2011-02-12T16:29:08Z
1191798,63803,1826599,sarchrimosim,5,"These are great!  My younger daughter and I went searching for a good cookie recipe to use up lots of egg yolks after my older daughter made a double batch of meringues earlier this afternoon.  <br/><br/>These Egg Yolk Cookies are nice and crispy, but also tender.  They were very easy to make with  my six year old baking partner!  I used butter, one stick with salt and one stick without salt.  We added a half of a package of strawberry jello for flavor and pink color, mixing it in with the egg yolks and the vanilla and letting the mixture sit for 5 minutes to allow the gelatin to absorb the liquids-- I didn't have lemon or orange essence on hand, hence the switch in flavoring tactics. They are also pink in honor of Valentine's Day and because it's my younger daughter's favorite color right now!  I doubled the vanilla to 2 tsp to try to keep the same amount of wetness. <br/><br/>We mixed in a bag of white chocolate chips, too at the very end.  Cooking them for 8 minutes was perfect (so that the pink wouldn't become brown).  These cookies are very soft when you first take them out of the oven, but they crunch up nicely after the melted sugar in the mix cools and re-hardens.  The cookies spread slightly, but not as much as I thought that they might.  They still stayed fairly thick.  I would definitely make these again!",2011-02-12T20:35:18Z,2011-02-12T20:35:18Z
1191799,371613,1826675,JeannieKaye,1,"My husband grew up in Detroit and this was his FAVORITE cake of all time, so I decided to make it for his 60th birthday.  It was very expensive to make, and NOT AT ALL like the Sanders Caramel Cake you buy in the store.  I consider myself to be an above average cook and baker, so the instructions were not beyond me.  But this cake was AWFUL!  Heavy, tasteless, and the frosting was way too thin, even though I added additional confectioners sugar.  I'd never make this again.  I'll pay the big bucks to order it, delivered, from Sanders.",2011-02-12T21:36:38Z,2011-02-12T21:36:38Z
1191800,438130,705251,HokiesMom,0,"Great recipe that truly does not kill the diet!    So full of flavor with the cocoa, so very moist with using the applesauce and then using the chocolate chips takes this cake over the top!!  It took the 50 minutes in my oven so you were spot on with baking time. I am honored I get to be the first to review this recipe in Newest Zaar Tag.",2011-02-13T09:38:59Z,2011-02-13T09:38:59Z
1191801,133678,1807853,Lesliesmom,0,"I thought this dip was a bit runny and very bitter, will not make again",2011-02-13T09:56:36Z,2011-02-13T09:56:36Z
1191802,50767,1826964,lkilgore1224,5,"The Once A Month cookbook actually says 3 ounces of cream cheese. Everyone that I have served these for has loved them and requested the recipe. But the recipe alone is missing something. The first time I made these my husband and I thought they were good, but they were missing something. My husband suggested the white cheese dip from our local Mexican restaurant. Next time we tried it and THAT was it! You have to serve these with white cheese dip. They are yummy. Very much a comfort food!",2011-02-13T09:59:28Z,2011-02-13T09:59:28Z
1191803,67930,1827016,iavittler,5,"I have made these a few times and they are super!<br/>I use half whole wheat flour and half white, reduced butter to 3 T. and add some yogurt to the batter. As I cook them I add pecan pieces. Yum!",2011-02-13T10:44:16Z,2011-02-13T10:44:16Z
1191804,386756,233952,xflisa,4,This is really good.  I was afraid the chili sauce would be too much but it wasn't.  This is a very simple recipe I will make again.,2011-02-13T10:50:40Z,2011-02-13T10:50:40Z
1191805,30484,142335,jrusk,0,I followed the recipe exactly...cooking time and ingredients. I thought it was good but it wasn't worth the time or expense. There are others ways I'd rather prepare that meat. It tasted like meat in broth. I guess from the rave reviews I was expecting more. I need more spices and flavor. Glad we tried it...the guys will finish it off with no problem.,2011-02-13T11:22:47Z,2011-02-13T11:22:47Z
1191806,125722,142335,jrusk,0,I made this as directed with one exception. I added a little cabbage. I made it on a Sunday and ate it on Monday. I thought the taste of the ketchup was overpowering. I don't like my food sweet it all. I froze it all with hopes that it will mellow by the time I defrost. Next time I would leave the ketchup out. I think it would be better without it.,2011-02-13T11:00:12Z,2011-02-13T11:00:12Z
1191807,70944,1766614,susanmelliot_9363481,5,"This was excellent.  Very simple, quick & with few ingredients to mess with.  I served it as garnish for a chile` bean soup & it was gone within 15 minutes. Normally, I would have made guacamole` but only had a few avocados & wanted it to stretch further for 30 people.  Several people wanted this recipe so I passed it on.  It was so light & refreshing; it would have made a great salad as well served in a lettuce leaf cup.  Thanks!",2011-02-13T11:34:59Z,2011-02-13T11:34:59Z
1191808,154489,1827091,Gramy24,5,"I baked this as a special treat for my son-in-law and everyone at the party said it was probably the best cake they had ever eaten!!  The recipe was clear and uncomplicated, the ingredients readily available (even the Lyles Golden Syrup), and was surprisingly easy to make.  I did it in 3 layers and recommend that. It looks more impressive and affords more even distribution of the icing.  Thank you thank you!",2011-02-13T11:50:26Z,2011-02-13T11:50:26Z
1191809,108923,53171,Montagnaia,0,"This is a simple, great salad! I enjoy this with the mustard dressing that it is coupled with on the site, but it is also good with a balsamic vinegar and oil dressing, and a red wine vinegar and oil dressing.",2011-02-13T12:27:22Z,2011-02-13T12:27:22Z
1191812,217062,297913,Ms. Mother Earth,0,"Excellent combo~~we love balsamic!  I also sprinkled the yams with some course sea salt & freshly ground pepper before roasting.  Make sure to not cut your cubes too small, as they will be done before getting a real chance to caramelize.  Thanks!",2011-02-13T13:35:32Z,2011-02-13T13:35:32Z
1191814,191095,1446184,mama_lisa,0,This was very good.  The sauce had good flavor and thickened up nicely.  I used celery instead of water chestnuts and green onion instead of yellow.  The pork turned out a bit tough but I think I may have just cooked it a minute too long.  I'll definitely try this again.,2011-02-13T13:40:16Z,2011-02-13T13:40:16Z
1191815,75813,289328,lsustacy,5,cut down and made for fantasy fudge.  worked perfect!  Thanks!!,2011-02-14T10:11:08Z,2011-02-14T10:11:08Z
1191816,309970,1827141,camilou12131,0,"I love this recipe! At a young age I loved to cook but, it did not turn out so good.My parents encouraged me.",2011-02-13T12:31:48Z,2011-02-13T12:31:48Z
1191817,326496,1827142,paololorenzi,5,Great sauce over a well seared rib eye.  I added some sauted baby portobello mushrooms to help stretch the morels.  I also used water instead of wine to soak the dried mushrooms and then added the soaking liquid back to the sauce (careful not to get any grit at the bottom) along with the wine.,2011-02-13T12:41:35Z,2011-02-13T12:41:35Z
1191818,301051,666682,Eat and be Merry,0,"This was very authentic. It took me a while to find a green mango salad recipe WITHOUT bean sprouts, and this did the trick. I didn't use chicken in this recipe, as it was a side dish to the Thai Chicken Thighs. The only method change I did was I sprinkled the toasted peanuts on top once served instead of mixing it in with the salad during the preparation. This kept the peanuts nice and crunchy once served. This is definitely a keeper recipe. Can't get any better in a restaurant.",2011-02-13T12:44:20Z,2011-02-13T12:44:20Z
1191819,108925,93911,SashasMommy,0,"This recipe is awesome!  I made a few changes... found out my milk was bad so I used half-n-half instead.  I also used all white flour and cook-and-serve pudding because that's all I had on hand.  I used mini chocolate chips so only needed 1 cup.  I used it to make chocolate chip cookie dough ice cream for my hubby for his Valentine's Day present.  It's yummy!!<br/>UPDATE - made this again for Hubby for Valentine's Day this year, only this time I used a cookie cutter to cut it into heart shapes and rolled the rest in balls and flash froze them.  Then I put them in a cute Valentine's box and kept it in the freezer until I gave it to him.  Now he can take out bites at a time as he wants them.",2011-02-13T13:03:14Z,2011-02-13T13:03:14Z
1191820,90674,1823394,nikk2294,5,This recipe is GREAT! My family loved it. Thanks for posting.,2011-02-13T14:45:30Z,2011-02-13T14:45:30Z
1191822,152361,1820570,obawardi,5,"This dip is so simple and so amazing...it disappeared in minutes at a party made it for. Should have made a double batch! I also found this on the back of a Wheat Thins box years ago, but lost the recipe. But I remembered the name and found it on this site. Thanks for reposting it! I couldn't even find it on the Wheat Thins site!",2011-02-13T15:32:29Z,2011-02-13T15:32:29Z
1191823,377433,245797,Petalpages,0,This is a great Ambrosia recipe!  The flavors are great (I left out the coconut as a personal preference for my hubby) and one of my favorite things about it:  it stays fluffy and doesn't get watery at all--even after being in the fridge a couple days.,2011-02-13T15:35:08Z,2011-02-13T15:35:08Z
1191824,423225,1827381,dette78,5,"Great Coffee Cake! I had to bake it a lot longer than what was called for, but other than that it was easy. It's a great recipe for non-gluten eating people (my husband even loved it)!<br/> * I made it with walnuts.",2011-02-13T15:36:05Z,2011-02-13T15:36:05Z
1191825,134273,1120061,scots mama,5,"this is a great recipe for cheese sauce, lovely and creamy, i used it for macaroni cheese, only change was i added a little mustard as i like it in my macaroni cheese and added a wee bit more cheese, mmm lovely and sooo easy, thanks for posting",2011-02-14T10:16:29Z,2011-02-14T10:16:29Z
1191826,42367,1827288,lovetobake79,0,"These were DELICIOUS!!! In fact, I made some without the filling and the cupcakes alone were by far the best homemade chocolate cupcakes I've ever tasted. Thanks for the recipe!",2011-02-13T14:26:00Z,2011-02-13T14:26:00Z
1191827,396314,1827421,patsyellis,0,This frosting is amazing!  It's light and creamy and delicious!,2011-02-13T15:55:17Z,2011-02-13T15:55:17Z
1191828,172801,1827421,patsyellis,5,The is the best frosting I have ever had!  It is better than the frosting on the cupcakes you buy in the expensive cupcake stores.  My life is complete now that I have this recipe.,2011-02-13T15:57:29Z,2011-02-13T15:57:29Z
1191829,26110,1827439,frodoateabunny,0,"Liked it. Nice quick and easy recipe, and the biscuits turned out great. A little low on yield, I ended up with 9 biscuits, but I think I cut them a little thin and should have stayed with 7 or 8 thicker biscuits. Thank you for adding the instruction on ""patting"" the dough out instead of using a rolling pin. My last attempt with a different biscuit recipe failed miserably because I used and rolling pin (didn't know any better).",2011-02-13T16:09:52Z,2011-02-13T16:09:52Z
1191830,1429,993709,Hey5320,0,"I ended up making two different almond butter cookies today; and between the two, this one was the tastiest. Nice and crisp and buttery! I didn't have lemon extract, so I used a teaspoon each of vanilla and almond extract. However, comparatively, the other recipe was easier. Truth be told, if I wasn't comparing, I would have given this recipe 5 stars. Thank you Nancy!",2011-02-13T16:15:02Z,2011-02-13T16:15:02Z
1191831,343412,1827445,michellehigbee,1,Just made these cookies.  Very dry and like the other post said nothing but crumbs.  Would not make again.,2011-02-13T16:18:30Z,2011-02-13T16:18:30Z
1191832,119682,930690,VegasLaurie,5,THANK YOU!  So happy to have a low carb ketchup!!!!,2011-02-14T10:17:40Z,2011-02-14T10:17:40Z
1191833,26947,1462454,crew4him,5,"delicious, that's all i have to say about this one! also great as a pizza sauce, it made so much i was able to use it for 4 other meals. i would suggest trying the leftover sauce on pizza with some feta and parm cheese. i just used some pita bread and baked it for the crust. so easy and quick!",2011-02-13T14:22:52Z,2011-02-13T14:22:52Z
1191834,399882,1205572,lcgc717,0,"For the amount of calories, this is the best!  My husband loves it so much, he even volunteers to peel the apples.  I make this exactly as written, and we both like to top it with milk when still warm..",2011-02-13T16:18:31Z,2011-02-13T16:18:31Z
1191835,415660,55729,evewitch,0,"This turned out well and was easy to make. My husband thought it ""needed something."" I think he was thinking salsa on top. I also thought the bottom was a bit watery like the chiles should have been drained better.",2011-02-13T16:25:29Z,2011-02-13T16:25:29Z
1191836,415192,935540,Chubbywolf,5,I love this recipe  I live at a higher altitude and it still turned out great.  I will make this for family and friends.,2011-02-13T16:34:45Z,2011-02-13T16:34:45Z
